trial_num,mouse_id,genotype,protocol,session,tone_freq,corr_choice,response,performance,rew_t,rule,expert,countdown,rew_prob,rew_l,rew_r,L_Bias_Intervals,N_Bias_Intervals,R_Bias_Intervals
0,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
1,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
2,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
3,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
4,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
5,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
6,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
7,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
8,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
9,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
10,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
11,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
12,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
13,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
14,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
15,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
16,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
17,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
18,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
19,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
20,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
21,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
22,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
23,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
24,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
25,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
26,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
27,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
28,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
29,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
30,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
31,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
32,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
33,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
34,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
35,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
36,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
37,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
38,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
39,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
40,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
41,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
42,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
43,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
44,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
45,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
46,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
47,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
48,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
49,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
50,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
51,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
52,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
53,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
54,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
55,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
56,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
57,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
58,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
59,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
60,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
61,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
62,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
63,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
64,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
65,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
66,6244,16p11.2,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
67,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
68,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
69,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
70,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
71,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
72,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
73,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
74,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
75,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
76,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
77,6244,16p11.2,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
78,6244,16p11.2,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
79,6244,16p11.2,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
80,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
81,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
82,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
83,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
84,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
85,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
86,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
87,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
88,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
89,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
90,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
91,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
92,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
93,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
94,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
95,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
96,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,True,False
97,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,True,False
98,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,True,False
99,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,True,False
100,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,True,False
101,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,False,True,False,,0.9,False,False,False,False,False
102,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
103,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
104,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
105,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
106,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
107,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
108,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
109,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
110,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
111,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
112,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
113,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
114,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
115,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
116,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
117,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
118,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
119,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
120,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
121,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
122,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
123,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
124,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
125,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
126,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
127,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
128,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
129,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
130,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
131,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
132,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
133,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
134,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
135,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
136,6244,16p11.2,rev_prob,2022-03-03,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
137,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
138,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
139,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
140,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
141,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
142,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
143,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
144,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
145,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
146,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
147,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
148,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
149,6244,16p11.2,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
150,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
151,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
152,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
153,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
154,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,True,False
155,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,True,False
156,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,True,False
157,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,True,False
158,6244,16p11.2,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,True,False
159,6244,16p11.2,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
160,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
161,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
162,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
163,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
164,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
165,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
166,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
167,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
168,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
169,6244,16p11.2,rev_prob,2022-03-04,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
170,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
171,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
172,6244,16p11.2,rev_prob,2022-03-04,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
173,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
174,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
175,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
176,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
177,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
178,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
179,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
180,6244,16p11.2,rev_prob,2022-03-04,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
181,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
182,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
183,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
184,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
185,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
186,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
187,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
188,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
189,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
190,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
191,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
192,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
193,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
194,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
195,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
196,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
197,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
198,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
199,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
200,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
201,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
202,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
203,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
204,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
205,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
206,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
207,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
208,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
209,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
210,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
211,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
212,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
213,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
214,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
215,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
216,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
217,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
218,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
219,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
220,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
221,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
222,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
223,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
224,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
225,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
226,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
227,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
228,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
229,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
230,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
231,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
232,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
233,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
234,6244,16p11.2,rev_prob,2022-03-04,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
235,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
236,6244,16p11.2,rev_prob,2022-03-04,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
237,6244,16p11.2,rev_prob,2022-03-04,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
238,6244,16p11.2,rev_prob,2022-03-04,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
239,6244,16p11.2,rev_prob,2022-03-04,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
240,6244,16p11.2,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
241,6244,16p11.2,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
242,6244,16p11.2,rev_prob,2022-03-05,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
243,6244,16p11.2,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
244,6244,16p11.2,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
245,6244,16p11.2,rev_prob,2022-03-05,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
246,6244,16p11.2,rev_prob,2022-03-05,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
247,6244,16p11.2,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
248,6244,16p11.2,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
249,6244,16p11.2,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
250,6244,16p11.2,rev_prob,2022-03-05,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
251,6244,16p11.2,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
252,6244,16p11.2,rev_prob,2022-03-05,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
253,6244,16p11.2,rev_prob,2022-03-05,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
254,6244,16p11.2,rev_prob,2022-03-05,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
255,6244,16p11.2,rev_prob,2022-03-05,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
256,6244,16p11.2,rev_prob,2022-03-05,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
