trial_num,mouse_id,genotype,protocol,session,tone_freq,corr_choice,response,performance,rew_t,rule,expert,countdown,rew_prob,rew_l,rew_r,L_Bias_Intervals,N_Bias_Intervals,R_Bias_Intervals
0,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
1,6242,WT,rev_prob,2022-02-28,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
2,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
3,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
4,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
5,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
6,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
7,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
8,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
9,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
10,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
11,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
12,6242,WT,rev_prob,2022-02-28,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
13,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
14,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
15,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
16,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
17,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
18,6242,WT,rev_prob,2022-02-28,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
19,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
20,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
21,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
22,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
23,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
24,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
25,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
26,6242,WT,rev_prob,2022-02-28,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
27,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
28,6242,WT,rev_prob,2022-02-28,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
29,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
30,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
31,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
32,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
33,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
34,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
35,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
36,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
37,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
38,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
39,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
40,6242,WT,rev_prob,2022-02-28,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
41,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
42,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
43,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
44,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
45,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
46,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
47,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
48,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
49,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
50,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
51,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
52,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
53,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
54,6242,WT,rev_prob,2022-02-28,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
55,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
56,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
57,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
58,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
59,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
60,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
61,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
62,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
63,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
64,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
65,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
66,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
67,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
68,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
69,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
70,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
71,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
72,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
73,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
74,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
75,6242,WT,rev_prob,2022-02-28,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
76,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
77,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
78,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
79,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
80,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
81,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
82,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
83,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
84,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
85,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
86,6242,WT,rev_prob,2022-02-28,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
87,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
88,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
89,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
90,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
91,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
92,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
93,6242,WT,rev_prob,2022-02-28,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
94,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
95,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
96,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
97,6242,WT,rev_prob,2022-02-28,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
98,6242,WT,rev_prob,2022-02-28,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
99,6242,WT,rev_prob,2022-02-28,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
100,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
101,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
102,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
103,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
104,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
105,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
106,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
107,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
108,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
109,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
110,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
111,6242,WT,rev_prob,2022-03-01,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
112,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
113,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
114,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
115,6242,WT,rev_prob,2022-03-01,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
116,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
117,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
118,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
119,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
120,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
121,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
122,6242,WT,rev_prob,2022-03-01,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
123,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
124,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
125,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
126,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
127,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
128,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
129,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
130,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
131,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
132,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
133,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
134,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
135,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
136,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
137,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
138,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
139,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
140,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
141,6242,WT,rev_prob,2022-03-01,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
142,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
143,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
144,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
145,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
146,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
147,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
148,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
149,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
150,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
151,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
152,6242,WT,rev_prob,2022-03-01,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
153,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
154,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
155,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
156,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
157,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
158,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
159,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
160,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
161,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
162,6242,WT,rev_prob,2022-03-01,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
163,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
164,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
165,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
166,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
167,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
168,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
169,6242,WT,rev_prob,2022-03-01,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
170,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
171,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
172,6242,WT,rev_prob,2022-03-01,6000,R,L,False,True,True,False,,0.9,True,False,False,False,False
173,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
174,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
175,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
176,6242,WT,rev_prob,2022-03-01,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
177,6242,WT,rev_prob,2022-03-01,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
178,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
179,6242,WT,rev_prob,2022-03-01,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
180,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
181,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
182,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
183,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
184,6242,WT,rev_prob,2022-03-02,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
185,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
186,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
187,6242,WT,rev_prob,2022-03-02,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
188,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
189,6242,WT,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
190,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
191,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
192,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
193,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
194,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
195,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
196,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
197,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
198,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
199,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
200,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
201,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
202,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
203,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
204,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
205,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
206,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
207,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
208,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
209,6242,WT,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
210,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
211,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
212,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
213,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
214,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
215,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
216,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
217,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
218,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
219,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
220,6242,WT,rev_prob,2022-03-02,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
221,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
222,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
223,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
224,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
225,6242,WT,rev_prob,2022-03-02,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
226,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
227,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
228,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
229,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
230,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
231,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
232,6242,WT,rev_prob,2022-03-02,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
233,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
234,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
235,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
236,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
237,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
238,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
239,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
240,6242,WT,rev_prob,2022-03-02,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
241,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
242,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
243,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
244,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
245,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
246,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
247,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
248,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
249,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
250,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
251,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
252,6242,WT,rev_prob,2022-03-02,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
253,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
254,6242,WT,rev_prob,2022-03-02,10000,L,L,True,False,True,False,,0.9,False,False,False,False,False
255,6242,WT,rev_prob,2022-03-02,10000,L,L,True,True,True,False,,0.9,True,False,False,False,False
256,6242,WT,rev_prob,2022-03-02,10000,L,R,False,True,True,False,,0.9,False,True,False,False,False
257,6242,WT,rev_prob,2022-03-02,6000,R,R,True,True,True,False,,0.9,False,True,False,False,False
258,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
259,6242,WT,rev_prob,2022-03-02,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
260,6242,WT,rev_prob,2022-03-03,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
261,6242,WT,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
262,6242,WT,rev_prob,2022-03-03,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
263,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
264,6242,WT,rev_prob,2022-03-03,6000,R,N,False,False,True,False,,0.9,False,False,False,False,False
265,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
266,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
267,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
268,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
269,6242,WT,rev_prob,2022-03-03,10000,L,N,False,False,True,False,,0.9,False,False,False,False,False
270,6242,WT,rev_prob,2022-03-03,6000,R,L,False,False,True,False,,0.9,False,False,False,False,False
271,6242,WT,rev_prob,2022-03-03,10000,L,R,False,False,True,False,,0.9,False,False,False,False,False
